Marca,Producte,PreuActual,PreuAnterior,Rebaixa,Rating,CostEnvio
"ASUS,""ASUS Laptop ZenBook UX434FLC-XH77 Intel Core i7 10th Gen 10510U (1.80 GHz) 16 GB LPDDR3 Memory 512 GB SSD NVIDIA GeForce MX250 14.0"""" Windows 10 Pro 64-bit"",""1,199"",NA,NA,NA,Free Shipping"
"ASUS,""ASUS VivoBook S15 15.6"""" Whiskey Lake Intel Core i5-8265U Processor, 8 GB DDR4, 256 GB SSD, Windows 10 - S530FA-DB51-YL, Portable IPS Full HD NanoEdge Bezel Laptop, Backlit Keyboard"",649,NA,NA,NA,Free Shipping"
"ASUS,""ASUS VivoBook S15 15.6"""" Whiskey Lake Intel Core i5-8265U Processor, 8 GB DDR4, 256 GB SSD, Windows 10 - S530FA-DB51-IG, Portable IPS Full HD NanoEdge Bezel Laptop, Backlit Keyboard"",699,NA,NA,NA,Free Shipping"
"ASUS,""ASUS VivoBook S15 15.6"""" Whiskey Lake Intel Core i5-8265U Processor, 8 GB DDR4, 256 GB SSD, Windows 10 - S530FA-DB51-RD, Portable IPS Full HD NanoEdge Bezel Laptop, Backlit Keyboard"",927,NA,NA,NA,$11.99 Shipping"
"Acer America,""Acer Laptop Aspire 5 A515-54-55AA Intel Core i5 10th Gen 10210U (1.60 GHz) 8 GB Memory 256 GB SSD Intel UHD Graphics 15.6"""" Windows 10 Home 64-bit"",559,NA,NA,NA,Free Shipping"
"ASUS,""ASUS ZenBook15.6"""" Intel Whiskey Lake i7-8565U, 16 GB DDR4, 1 TB PCIe SSD, GTX 1050, IR Camera, Windows 10 Pro - Icicle Silver Ultra Slim Compact FHD 4-Way NanoEdge - UX533FD-NS76 Newegg Exclusive"",""1,383"",NA,NA,NA,Free Shipping"
"Apple,""Apple 13"""" MacBook Air,Intel Core i7, 8GB RAM, 128GB SSD,Backlit Keyboard,Thunderbolt 2,SDXC card slot,Bluetooth,Webcam,Mac OS,Silver"",899,1399.99,36%,(1),Free Shipping"
"AORUS,""Aorus AORUS 7 SA-7US1131SH 17.3"""" 144 Hz IPS Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce GTX 1660 Ti 16 GB Memory 512 GB SSD 1 TB HDD Windows 10 Home 64-bit Gaming Laptop"",""1,299"",1649.00,21%,(1),Free Shipping"
"Lenovo,""Lenovo ThinkPad X280, 12.5"""" FHD, UHD Graphics 620, (1.70 GHz, 3.60 GHz with Turbo Boost, 6 MB Cache), 8 GB DDR4 2400 MHz (Soldered) RAM, 256 GB SSD PCIe, Win 10 Pro 64"",749,NA,NA,NA,Free Shipping"
"Lenovo,""Lenovo IdeaPad 130 Laptop, 15.6"""" HD Display, AMD A9-9425 Upto 3.70GHz, 16GB RAM, 1TB SSD, DVDRW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home"",829,NA,NA,NA,Free Shipping"
"Lenovo,""Lenovo IdeaPad 130S-14IGM 81KU0002US 14"""" Notebook - 1366 x 768 - Pentium Silver N5000 - 4 GB RAM - 128 GB SSD - Mineral Gray"",437,NA,NA,NA,Free Shipping"
"DELL,""DELL Laptop XPS XPS9370-7040SLV Intel Core i7 8th Gen 8550U (1.80 GHz) 16 GB Memory 1 TB PCIe SSD Intel UHD Graphics 620 13.3"""" Touchscreen Windows 10 Home 64-Bit"",""1,889"",NA,NA,NA,Free Shipping"
"Lenovo,""Lenovo IdeaPad 130 Laptop, 15.6"""" HD Display, AMD A9-9425 Upto 3.70GHz, 8GB RAM, 512GB SSD, DVDRW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro"",549,NA,NA,NA,Free Shipping"
"ASUS,""ASUS ZenBook 14 UX431FN-IH74 Ultra-thin and Light 14-inch FHD Laptop, Intel Core i7-8565U, 16 GB RAM, 512 GB PCIE SSD, GeForce MX150, Windows 10, Silver Blue"",999,NA,NA,NA,Free Shipping"
"Lenovo,""Lenovo ThinkPad T470 20HD0066US 14"""" Touchscreen LCD Notebook - Intel Core i5 (7th Gen) i5-7300U Dual-core (2 Core) 2.60 GHz - 8 GB DDR4 SDRAM - 256 GB SSD - Windows 10 Pro 64-bit (English) - 1920 x..."",945,NA,NA,NA,Free Shipping"
"HP,""HP 15 Notebook, 15.6"""" HD Touch Display, Intel Core i5-1035G4 Up to 3.70 GHz, 8 GB RAM, 128 GB SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home"",629,NA,NA,NA,Free Shipping"
